PlayerName,Team,TOI,G,A,FirstA,Points,Shots,iFenwick,iCorsi,ShPct,G60,A60,FirstA60,Points60,Shots60,iFenwick60,iCorsi60,IGP,IAP,IPP,Year,Position,Situation
"RUPP, MICHAEL",Minnesota,323:42:00,1,3,2,4,28,38,47,3.57,0.185,0.556,0.371,0.74,5.19,7.044,8.712,16.7,50,66.7,2012,Forward,5v5
"MOEN, TRAVIS",Montreal,405:58:00,2,3,2,5,31,51,62,6.45,0.296,0.443,0.296,0.74,4.58,7.538,9.163,25,37.5,62.5,2012,Forward,5v5
"CLEARY, DAN",Detroit,590:13:00,2,5,1,7,72,88,105,2.78,0.203,0.508,0.102,0.71,7.32,8.946,10.674,15.4,38.5,53.8,2012,Forward,5v5
"ARMSTRONG, COLBY",Montreal,337:40:00,2,2,1,4,28,37,45,7.14,0.355,0.355,0.178,0.71,4.98,6.574,7.996,22.2,22.2,44.4,2012,Forward,5v5
"ASHAM, ARRON",NY Rangers,174:43:00,2,0,0,2,14,17,23,14.29,0.687,0,0,0.69,4.81,5.838,7.899,50,0,50,2012,Forward,5v5
"RINALDO, ZAC",Philadelphia,265:30:00,1,2,2,3,13,21,23,7.69,0.226,0.452,0.452,0.68,2.94,4.746,5.198,25,50,75,2012,Forward,5v5
"BELANGER, ERIC",Edmonton,269:36:00,0,3,2,3,24,28,43,0,0,0.668,0.445,0.67,5.34,6.231,9.57,0,60,60,2012,Forward,5v5
"GAUSTAD, PAUL",Nashville,269:48:00,1,2,1,3,30,36,45,3.33,0.222,0.445,0.222,0.67,6.67,8.006,10.007,16.7,33.3,50,2012,Forward,5v5
"SHEPPARD, JAMES",San Jose,360:35:00,1,3,1,4,39,52,63,2.56,0.166,0.499,0.166,0.67,6.49,8.653,10.483,14.3,42.9,57.1,2012,Forward,5v5
"SANTORELLI, MIKE",Winnipeg,388:43:00,2,2,2,4,34,53,82,5.88,0.309,0.309,0.309,0.62,5.25,8.181,12.657,40,40,80,2012,Forward,5v5
"SMITH, CRAIG",Nashville,507:08:00,2,3,2,5,70,87,112,2.86,0.237,0.355,0.237,0.59,8.28,10.293,13.251,16.7,25,41.7,2012,Forward,5v5
"UPSHALL, SCOTTIE",Florida,304:33:00,3,0,0,3,45,62,71,6.67,0.591,0,0,0.59,8.87,12.215,13.988,75,0,75,2012,Forward,5v5
"HALL, ADAM",Philadelphia,308:05:00,0,3,2,3,30,42,47,0,0,0.584,0.39,0.58,5.84,8.18,9.153,0,50,50,2012,Forward,5v5
"BRENT, TIM",Carolina,215:39:00,0,2,0,2,18,25,32,0,0,0.556,0,0.56,5.01,6.956,8.903,0,66.7,66.7,2012,Forward,5v5
"SLATER, JIM",Winnipeg,216:22:00,1,1,0,2,20,28,35,5,0.277,0.277,0,0.55,5.55,7.765,9.706,25,25,50,2012,Forward,5v5
"CRABB, JOEY",Washington,216:31:00,2,0,0,2,20,25,32,10,0.554,0,0,0.55,5.54,6.928,8.868,50,0,50,2012,Forward,5v5
"GILLIES, COLTON",Columbus,222:50:00,1,1,1,2,16,17,25,6.25,0.269,0.269,0.269,0.54,4.31,4.577,6.731,25,25,50,2012,Forward,5v5
"HALPERN, JEFF",Montreal,358:26:00,1,2,1,3,21,32,43,4.76,0.167,0.335,0.167,0.5,3.52,5.357,7.198,20,40,60,2012,Forward,5v5
"DESJARDINS, ANDREW",San Jose,373:29:00,2,1,1,3,50,68,85,4,0.321,0.161,0.161,0.48,8.03,10.924,13.655,33.3,16.7,50,2012,Forward,5v5
"WALLACE, TIM",Carolina,251:13:00,1,1,1,2,19,29,33,5.26,0.239,0.239,0.239,0.48,4.54,6.926,7.882,33.3,33.3,66.7,2012,Forward,5v5
"PARROS, GEORGE",Florida,256:37:00,1,1,0,2,16,26,30,6.25,0.234,0.234,0,0.47,3.74,6.079,7.014,20,20,40,2012,Forward,5v5
"LAROSE, CHAD",Carolina,389:15:00,1,2,0,3,56,83,102,1.79,0.154,0.308,0,0.46,8.63,12.794,15.723,16.7,33.3,50,2012,Forward,5v5
"KOSTOPOULOS, TOM",New Jersey,131:45:00,1,0,0,1,12,17,21,8.33,0.455,0,0,0.46,5.46,7.742,9.564,33.3,0,33.3,2012,Forward,5v5
"TANGRADI, ERIC",Winnipeg,403:18:00,1,2,1,3,46,66,83,2.17,0.149,0.297,0.149,0.45,6.84,9.819,12.348,11.1,22.2,33.3,2012,Forward,5v5
"VOLPATTI, AARON",Washington,270:33:00,1,1,1,2,20,31,41,5,0.222,0.222,0.222,0.44,4.44,6.875,9.093,20,20,40,2012,Forward,5v5
"KALETA, PATRICK",Buffalo,282:33:00,1,1,1,2,30,35,44,3.33,0.212,0.212,0.212,0.42,6.37,7.432,9.344,25,25,50,2012,Forward,5v5
"WANDELL, TOM",Dallas,143:32:00,1,0,0,1,14,21,36,7.14,0.418,0,0,0.42,5.85,8.778,15.049,33.3,0,33.3,2012,Forward,5v5
"BROWN, MIKE",Edmonton,287:08:00,1,1,1,2,18,33,48,5.56,0.209,0.209,0.209,0.42,3.76,6.896,10.03,25,25,50,2012,Forward,5v5
"BOYLE, BRIAN",NY Rangers,438:54:00,2,1,1,3,51,72,92,3.92,0.273,0.137,0.137,0.41,6.97,9.843,12.577,40,20,60,2012,Forward,5v5
"JONES, BLAIR",Calgary,148:37:00,0,1,0,1,22,26,32,0,0,0.404,0,0.4,8.88,10.497,12.919,0,100,100,2012,Forward,5v5
"MILLER, J.T.",NY Rangers,308:19:00,1,1,1,2,37,55,73,2.7,0.195,0.195,0.195,0.39,7.2,10.703,14.206,14.3,14.3,28.6,2012,Forward,5v5
"BJUGSTAD, NICK",Florida,154:28:00,1,0,0,1,14,16,18,7.14,0.388,0,0,0.39,5.44,6.215,6.992,50,0,50,2012,Forward,5v5
"BOURQUE, CHRIS",Boston,177:40:00,1,0,0,1,17,24,30,5.88,0.338,0,0,0.34,5.74,8.105,10.131,50,0,50,2012,Forward,5v5
"BURISH, ADAM",San Jose,418:08:00,0,2,1,2,37,54,69,0,0,0.287,0.143,0.29,5.31,7.749,9.901,0,50,50,2012,Forward,5v5
"WHITE, RYAN",Montreal,214:49:00,1,0,0,1,14,28,36,7.14,0.279,0,0,0.28,3.91,7.821,10.055,33.3,0,33.3,2012,Forward,5v5
"WEISS, STEPHEN",Florida,232:50:00,0,1,1,1,12,15,22,0,0,0.258,0.258,0.26,3.09,3.865,5.669,0,33.3,33.3,2012,Forward,5v5
"NICHOL, SCOTT",St. Louis,232:57:00,1,0,0,1,12,16,21,8.33,0.258,0,0,0.26,3.09,4.121,5.409,20,0,20,2012,Forward,5v5
"GLASS, TANNER",Pittsburgh,417:38:00,0,1,0,1,36,41,53,0,0,0.144,0,0.14,5.17,5.89,7.614,0,16.7,16.7,2012,Forward,5v5
"KONOPKA, ZENON",Minnesota,291:00:00,0,0,0,0,16,20,25,0,0,0,0,0,3.3,4.124,5.155,0,0,0,2012,Forward,5v5
"HARTIKAINEN, TEEMU",Edmonton,195:08:00,0,0,0,0,18,34,42,0,0,0,0,0,5.53,10.454,12.914,0,0,0,2012,Forward,5v5
"BARCH, KRYSTOFER",New Jersey,128:40:00,0,0,0,0,4,7,9,0,0,0,0,0,1.87,3.264,4.197,0,0,0,2012,Forward,5v5
"SCOTT, JOHN",Buffalo,182:56:00,0,0,0,0,15,20,24,0,0,0,0,0,4.92,6.56,7.872,0,0,0,2012,Forward,5v5
"LANDER, ANTON",Edmonton,100:23:00,0,0,0,0,8,9,13,0,0,0,0,0,4.78,5.379,7.77,0,0,0,2012,Forward,5v5
"BOLDUC, ALEXANDRE",Phoenix,104:41:00,0,0,0,0,17,20,24,0,0,0,0,0,9.74,11.463,13.756,0,0,0,2012,Forward,5v5
"POWE, DARROLL",NY Rangers,302:58:00,0,0,0,0,22,36,46,0,0,0,0,0,4.36,7.13,9.11,0,0,0,2012,Forward,5v5
"PANDOLFO, JAY",Boston,140:54:00,0,0,0,0,9,13,17,0,0,0,0,0,3.83,5.536,7.239,0,0,0,2012,Forward,5v5
"BOLLIG, BRANDON",Chicago,196:33:00,0,0,0,0,34,44,52,0,0,0,0,0,10.38,13.432,15.874,0,0,0,2012,Forward,5v5
"PINIZZOTTO, STEVEN",Vancouver,119:06:00,0,0,0,0,9,12,14,0,0,0,0,0,4.53,6.045,7.053,0,0,0,2012,Forward,5v5
"HOWDEN, QUINTON",Florida,184:24:00,0,0,0,0,22,30,39,0,0,0,0,0,7.16,9.761,12.69,0,0,0,2012,Forward,5v5
"BURNS, BRENT",San Jose,409:53:00,7,10,5,17,61,87,115,11.48,1.025,1.464,0.732,2.49,8.93,12.735,16.834,35,50,85,2012,Defense,5v5
"LETANG, KRIS",Pittsburgh,620:17:00,2,18,10,20,60,82,118,3.33,0.194,1.741,0.967,1.93,5.8,7.932,11.414,5.3,47.4,52.6,2012,Defense,5v5
"KABERLE, TOMAS",Montreal,109:09:00,0,3,1,3,6,8,14,0,0,1.649,0.55,1.65,3.3,4.398,7.696,0,37.5,37.5,2012,Defense,5v5
"HILLEN, JACK",Washington,354:05:00,3,6,4,9,26,40,56,11.54,0.508,1.017,0.678,1.53,4.41,6.778,9.489,15.8,31.6,47.4,2012,Defense,5v5
"FRANSON, CODY",Toronto,647:45:00,1,15,6,16,39,60,80,2.56,0.093,1.389,0.556,1.48,3.61,5.558,7.41,2.5,37.5,40,2012,Defense,5v5
"KARLSSON, ERIK",Ottawa,321:29:00,2,5,3,7,49,68,113,4.08,0.373,0.933,0.56,1.31,9.15,12.691,21.09,16.7,41.7,58.3,2012,Defense,5v5
"BORTUZZO, ROBERT",Pittsburgh,185:16:00,2,2,1,4,10,17,24,20,0.648,0.648,0.324,1.3,3.24,5.506,7.773,20,20,40,2012,Defense,5v5
"YANDLE, KEITH",Phoenix,843:23:00,5,13,6,18,89,130,186,5.62,0.356,0.925,0.427,1.28,6.33,9.248,13.232,15.6,40.6,56.3,2012,Defense,5v5
"ROZSIVAL, MICHAL",Chicago,425:44:00,0,9,3,9,6,18,32,0,0,1.268,0.423,1.27,0.85,2.537,4.51,0,33.3,33.3,2012,Defense,5v5
"OLEKSY, STEVE",Washington,425:49:00,1,8,2,9,20,32,64,5,0.141,1.127,0.282,1.27,2.82,4.509,9.018,4.2,33.3,37.5,2012,Defense,5v5
"MARTIN, PAUL",Pittsburgh,616:32:00,5,8,4,13,28,44,71,17.86,0.487,0.778,0.389,1.27,2.72,4.282,6.91,15.2,24.2,39.4,2012,Defense,5v5
"HEDMAN, VICTOR",Tampa Bay,766:25:00,3,13,7,16,59,83,122,5.08,0.235,1.018,0.548,1.25,4.62,6.498,9.551,7.3,31.7,39,2012,Defense,5v5
"STAAL, MARC",NY Rangers,411:50:00,1,7,3,8,14,28,54,7.14,0.146,1.02,0.437,1.17,2.04,4.079,7.867,5.3,36.8,42.1,2012,Defense,5v5
"MOORE, JOHN",NY Rangers,370:48:00,1,6,4,7,26,37,62,3.85,0.162,0.971,0.647,1.13,4.21,5.987,10.032,6.2,37.5,43.8,2012,Defense,5v5
"GOLIGOSKI, ALEX",Dallas,803:36:00,3,12,4,15,64,101,149,4.69,0.224,0.896,0.299,1.12,4.78,7.541,11.125,7.3,29.3,36.6,2012,Defense,5v5
"CARLSON, JOHN",Washington,809:41:00,6,9,4,15,73,100,139,8.22,0.445,0.667,0.296,1.11,5.41,7.41,10.3,15.8,23.7,39.5,2012,Defense,5v5
"SHATTENKIRK, KEVIN",St. Louis,760:12:00,3,11,4,14,57,84,131,5.26,0.237,0.868,0.316,1.1,4.5,6.63,10.339,10.7,39.3,50,2012,Defense,5v5
"FISTRIC, MARK",Edmonton,326:53:00,0,6,4,6,9,23,32,0,0,1.101,0.734,1.1,1.65,4.222,5.874,0,54.5,54.5,2012,Defense,5v5
"WEAVER, MIKE",Florida,436:55:00,1,7,3,8,17,24,40,5.88,0.137,0.961,0.412,1.1,2.33,3.296,5.493,5.6,38.9,44.4,2012,Defense,5v5
"HAMILTON, DOUGIE",Boston,600:57:00,2,9,6,11,63,87,125,3.17,0.2,0.899,0.599,1.1,6.29,8.686,12.48,8.7,39.1,47.8,2012,Defense,5v5
"BOGOSIAN, ZACH",Winnipeg,607:44:00,5,6,1,11,63,93,129,7.94,0.494,0.592,0.099,1.09,6.22,9.182,12.736,19.2,23.1,42.3,2012,Defense,5v5
"HAMHUIS, DAN",Vancouver,791:57:00,3,11,5,14,45,79,132,6.67,0.227,0.833,0.379,1.06,3.41,5.985,10.001,8.3,30.6,38.9,2012,Defense,5v5
"DREWISKE, DAVIS",Montreal,339:35:00,1,5,2,6,24,39,66,4.17,0.177,0.883,0.353,1.06,4.24,6.891,11.661,7.7,38.5,46.2,2012,Defense,5v5
"GUNNARSSON, CARL",Toronto,625:02:00,1,10,2,11,19,30,48,5.26,0.096,0.96,0.192,1.06,1.82,2.88,4.608,3.3,33.3,36.7,2012,Defense,5v5
"WILSON, RYAN",Colorado,171:15:00,0,3,0,3,19,28,40,0,0,1.051,0,1.05,6.66,9.81,14.015,0,33.3,33.3,2012,Defense,5v5
"BEAUCHEMIN, FRANCOIS",Anaheim,812:06:00,4,10,2,14,47,62,95,8.51,0.295,0.739,0.148,1.03,3.47,4.581,7.019,10.8,27,37.8,2012,Defense,5v5
"EKMAN-LARSSON, OLIVER",Phoenix,816:55:00,3,11,5,14,61,84,129,4.92,0.22,0.808,0.367,1.03,4.48,6.17,9.475,9.1,33.3,42.4,2012,Defense,5v5
"STREIT, MARK",NY Islanders,829:15:00,3,11,4,14,45,65,104,6.67,0.217,0.796,0.289,1.01,3.26,4.703,7.525,10,36.7,46.7,2012,Defense,5v5
"BYFUGLIEN, DUSTIN",Winnipeg,830:36:00,2,12,5,14,91,132,176,2.2,0.144,0.867,0.361,1.01,6.57,9.535,12.714,5.7,34.3,40,2012,Defense,5v5
"GREEN, MIKE",Washington,653:25:00,7,4,2,11,59,80,120,11.86,0.643,0.367,0.184,1.01,5.42,7.346,11.019,31.8,18.2,50,2012,Defense,5v5
"ENSTROM, TOBIAS",Winnipeg,358:33:00,2,4,1,6,13,20,28,15.38,0.335,0.669,0.167,1,2.18,3.347,4.686,20,40,60,2012,Defense,5v5
"VOYNOV, SLAVA",Los Angeles,839:48:00,4,10,4,14,61,92,140,6.56,0.286,0.715,0.286,1,4.36,6.573,10.002,11.1,27.8,38.9,2012,Defense,5v5
"KLEIN, KEVIN",Nashville,784:03:00,3,10,6,13,51,74,120,5.88,0.23,0.765,0.459,0.99,3.9,5.663,9.183,10.7,35.7,46.4,2012,Defense,5v5
"KINDL, JAKUB",Detroit,614:28:00,3,7,2,10,53,74,107,5.66,0.293,0.683,0.195,0.98,5.18,7.226,10.448,10.3,24.1,34.5,2012,Defense,5v5
"PHILLIPS, CHRIS",Ottawa,739:20:00,4,8,2,12,64,89,125,6.25,0.325,0.649,0.162,0.97,5.19,7.223,10.144,16,32,48,2012,Defense,5v5
"SULZER, ALEXANDER",Buffalo,246:42:00,3,1,0,4,11,16,26,27.27,0.73,0.243,0,0.97,2.68,3.891,6.324,27.3,9.1,36.4,2012,Defense,5v5
"GONCHAR, SERGEI",Ottawa,748:12:00,1,11,5,12,52,73,114,1.92,0.08,0.882,0.401,0.96,4.17,5.854,9.142,4,44,48,2012,Defense,5v5
"SEKERA, ANDREJ",Buffalo,625:42:00,2,8,3,10,26,36,63,7.69,0.192,0.767,0.288,0.96,2.49,3.452,6.041,8.7,34.8,43.5,2012,Defense,5v5
"MCDONAGH, RYAN",NY Rangers,939:04:00,3,12,8,15,75,105,158,4,0.192,0.767,0.511,0.96,4.79,6.709,10.095,7.9,31.6,39.5,2012,Defense,5v5
"CLITSOME, GRANT",Winnipeg,688:44:00,2,9,6,11,37,56,90,5.41,0.174,0.784,0.523,0.96,3.22,4.878,7.84,5.6,25,30.6,2012,Defense,5v5
"BLUM, JONATHON",Nashville,438:35:00,1,6,3,7,20,28,44,5,0.137,0.821,0.41,0.96,2.74,3.83,6.019,7.1,42.9,50,2012,Defense,5v5
"PARDY, ADAM",Buffalo,253:15:00,0,4,1,4,6,10,16,0,0,0.948,0.237,0.95,1.42,2.369,3.791,0,36.4,36.4,2012,Defense,5v5
"REDMOND, ZACH",Winnipeg,127:17:00,0,2,1,2,9,14,19,0,0,0.943,0.471,0.94,4.24,6.599,8.956,0,66.7,66.7,2012,Defense,5v5
"PIETRANGELO, ALEX",St. Louis,830:17:00,2,11,6,13,64,100,147,3.12,0.144,0.795,0.434,0.94,4.62,7.226,10.623,5.6,30.6,36.1,2012,Defense,5v5
"KEITH, DUNCAN",Chicago,832:44:00,1,12,5,13,57,74,112,1.75,0.072,0.865,0.36,0.94,4.11,5.332,8.07,2.4,29.3,31.7,2012,Defense,5v5
"TYUTIN, FEDOR",Columbus,835:55:00,3,10,7,13,36,52,81,8.33,0.215,0.718,0.502,0.93,2.58,3.732,5.814,8.1,27,35.1,2012,Defense,5v5
"CARLE, MATT",Tampa Bay,844:40:00,2,11,5,13,42,57,83,4.76,0.142,0.781,0.355,0.92,2.98,4.049,5.896,5.7,31.4,37.1,2012,Defense,5v5
"FOSTER, KURTIS",Philadelphia,261:09:00,0,4,2,4,17,28,40,0,0,0.919,0.46,0.92,3.91,6.433,9.19,0,36.4,36.4,2012,Defense,5v5
"REDDEN, WADE",Boston,394:29:00,3,3,1,6,24,41,61,12.5,0.456,0.456,0.152,0.91,3.65,6.236,9.278,20,20,40,2012,Defense,5v5
"SCHLEMKO, DAVID",Phoenix,399:30:00,1,5,0,6,26,44,61,3.85,0.15,0.751,0,0.9,3.9,6.608,9.162,5.3,26.3,31.6,2012,Defense,5v5
"MARTINEK, RADEK",NY Islanders,200:06:00,3,0,0,3,12,20,25,25,0.9,0,0,0.9,3.6,5.997,7.496,50,0,50,2012,Defense,5v5
"SUBBAN, P.K.",Montreal,672:29:00,4,6,4,10,61,82,122,6.56,0.357,0.535,0.357,0.89,5.44,7.316,10.885,11.4,17.1,28.6,2012,Defense,5v5
"BRENNAN, TJ",Florida,407:13:00,2,4,1,6,28,45,71,7.14,0.295,0.589,0.147,0.88,4.13,6.63,10.461,16.7,33.3,50,2012,Defense,5v5
"BARTLEY, VICTOR",Nashville,411:12:00,0,6,4,6,18,30,45,0,0,0.875,0.584,0.88,2.63,4.377,6.566,0,40,40,2012,Defense,5v5
"EMELIN, ALEXEI",Montreal,620:33:00,2,7,4,9,26,48,88,7.69,0.193,0.677,0.387,0.87,2.51,4.641,8.509,7.7,26.9,34.6,2012,Defense,5v5
"LAURIDSEN, OLIVER",Philadelphia,206:53:00,2,1,1,3,15,21,29,13.33,0.58,0.29,0.29,0.87,4.35,6.09,8.411,16.7,8.3,25,2012,Defense,5v5
"GUDAS, RADKO",Tampa Bay,344:51:00,2,3,1,5,29,38,58,6.9,0.348,0.522,0.174,0.87,5.05,6.612,10.091,13.3,20,33.3,2012,Defense,5v5
"LILES, JOHN-MICHAEL",Toronto,487:57:00,1,6,3,7,32,44,63,3.12,0.123,0.738,0.369,0.86,3.93,5.41,7.747,6.3,37.5,43.7,2012,Defense,5v5
"EDLER, ALEXANDER",Vancouver,767:59:00,3,8,2,11,63,96,148,4.76,0.234,0.625,0.156,0.86,4.92,7.5,11.563,11.1,29.6,40.7,2012,Defense,5v5
"ERICSSON, JONATHAN",Detroit,774:04:00,2,9,4,11,32,52,85,6.25,0.155,0.698,0.31,0.85,2.48,4.031,6.589,6.7,30,36.7,2012,Defense,5v5
"BENN, JORDIE",Dallas,352:01:00,0,5,3,5,24,37,62,0,0,0.852,0.511,0.85,4.09,6.306,10.568,0,38.5,38.5,2012,Defense,5v5
"EHRHOFF, CHRISTIAN",Buffalo,848:42:00,3,9,6,12,65,99,144,4.62,0.212,0.636,0.424,0.85,4.6,6.999,10.18,9.1,27.3,36.4,2012,Defense,5v5
"STRAIT, BRIAN",NY Islanders,283:06:00,0,4,1,4,12,20,29,0,0,0.848,0.212,0.85,2.54,4.239,6.146,0,21.1,21.1,2012,Defense,5v5
"BARTKOWSKI, MATT",Boston,141:44:00,0,2,1,2,9,17,29,0,0,0.847,0.423,0.85,3.81,7.197,12.277,0,40,40,2012,Defense,5v5
"WISNIEWSKI, JAMES",Columbus,504:19:00,1,6,4,7,31,42,70,3.23,0.119,0.714,0.476,0.83,3.69,4.997,8.328,5,30,35,2012,Defense,5v5
"NISKANEN, MATT",Pittsburgh,654:36:00,4,5,2,9,43,71,112,9.3,0.367,0.458,0.183,0.82,3.94,6.508,10.266,16.7,20.8,37.5,2012,Defense,5v5
"GUSTAFSSON, ERIK",Philadelphia,441:35:00,3,3,3,6,29,37,62,10.34,0.408,0.408,0.408,0.82,3.94,5.027,8.424,20,20,40,2012,Defense,5v5
"BOUWMEESTER, JAY",St. Louis,884:09:00,6,6,5,12,65,97,124,9.23,0.407,0.407,0.339,0.81,4.41,6.583,8.415,17.1,17.1,34.3,2012,Defense,5v5
"PETRY, JEFF",Edmonton,816:53:00,2,9,4,11,61,89,125,3.28,0.147,0.661,0.294,0.81,4.48,6.537,9.181,6.1,27.3,33.3,2012,Defense,5v5
"WIERCIOCH, PATRICK",Ottawa,520:00:00,1,6,5,7,44,62,98,2.27,0.115,0.692,0.577,0.81,5.08,7.154,11.308,5.3,31.6,36.8,2012,Defense,5v5
"BENOIT, ANDRE",Ottawa,447:22:00,2,4,1,6,35,55,95,5.71,0.268,0.536,0.134,0.8,4.69,7.377,12.741,14.3,28.6,42.9,2012,Defense,5v5
"DEL_ZOTTO, MICHAEL",NY Rangers,820:37:00,1,10,8,11,62,90,138,1.61,0.073,0.731,0.585,0.8,4.53,6.58,10.09,3,30.3,33.3,2012,Defense,5v5
"MUZZIN, JAKE",Los Angeles,674:03:00,4,5,4,9,51,75,123,7.84,0.356,0.445,0.356,0.8,4.54,6.676,10.949,12.5,15.6,28.1,2012,Defense,5v5
"CORVO, JOE",Carolina,599:47:00,3,5,1,8,47,67,101,6.38,0.3,0.5,0.1,0.8,4.7,6.702,10.104,10.3,17.2,27.6,2012,Defense,5v5
"SCUDERI, ROB",Los Angeles,834:39:00,1,10,3,11,31,45,69,3.23,0.072,0.719,0.216,0.79,2.23,3.235,4.96,2.9,29.4,32.4,2012,Defense,5v5
"AULIE, KEITH",Tampa Bay,541:24:00,2,5,3,7,37,49,76,5.41,0.222,0.554,0.333,0.78,4.1,5.43,8.423,8.7,21.7,30.4,2012,Defense,5v5
"SUTER, RYAN",Minnesota,943:32:00,0,12,4,12,51,65,108,0,0,0.763,0.254,0.76,3.24,4.133,6.868,0,36.4,36.4,2012,Defense,5v5
"TIMONEN, KIMMO",Philadelphia,629:54:00,1,7,1,8,42,61,89,2.38,0.095,0.667,0.095,0.76,4,5.81,8.477,3.8,26.9,30.8,2012,Defense,5v5
"CHARA, ZDENO",Boston,866:36:00,4,7,7,11,80,114,166,5,0.277,0.485,0.485,0.76,5.54,7.893,11.493,10.5,18.4,28.9,2012,Defense,5v5
"ERSKINE, JOHN",Washington,475:15:00,3,3,1,6,31,41,67,9.68,0.379,0.379,0.126,0.76,3.91,5.176,8.459,13.6,13.6,27.3,2012,Defense,5v5
"JOHNSON, JACK",Columbus,792:55:00,2,8,4,10,55,80,120,3.64,0.151,0.605,0.303,0.76,4.16,6.054,9.08,8.3,33.3,41.7,2012,Defense,5v5
"SCHULTZ, JUSTIN",Edmonton,796:57:00,4,6,2,10,46,71,108,8.7,0.301,0.452,0.151,0.75,3.46,5.345,8.131,14.8,22.2,37,2012,Defense,5v5
"GILBERT, TOM",Minnesota,649:10:00,2,6,2,8,24,47,74,8.33,0.185,0.555,0.185,0.74,2.22,4.344,6.84,8.3,25,33.3,2012,Defense,5v5
"FAULK, JUSTIN",Carolina,657:15:00,3,5,2,8,43,59,84,6.98,0.274,0.456,0.183,0.73,3.93,5.386,7.668,11.1,18.5,29.6,2012,Defense,5v5
"WEBER, SHEA",Nashville,912:20:00,3,8,4,11,72,105,145,4.17,0.197,0.526,0.263,0.72,4.74,6.905,9.536,10,26.7,36.7,2012,Defense,5v5
"PHANEUF, DION",Toronto,833:45:00,5,5,3,10,52,75,125,9.62,0.36,0.36,0.216,0.72,3.74,5.397,8.995,14.3,14.3,28.6,2012,Defense,5v5
"WHITNEY, RYAN",Edmonton,501:44:00,4,2,0,6,22,25,37,18.18,0.478,0.239,0,0.72,2.63,2.99,4.425,23.5,11.8,35.3,2012,Defense,5v5
"LEDDY, NICK",Chicago,670:24:00,3,5,2,8,44,59,80,6.82,0.269,0.448,0.179,0.72,3.94,5.28,7.16,11.1,18.5,29.6,2012,Defense,5v5
"GLEASON, TIM",Carolina,672:45:00,0,8,3,8,36,57,95,0,0,0.714,0.268,0.71,3.21,5.084,8.473,0,27.6,27.6,2012,Defense,5v5
"BREWER, ERIC",Tampa Bay,843:17:00,3,7,4,10,53,73,125,5.66,0.213,0.498,0.285,0.71,3.77,5.194,8.894,7.5,17.5,25,2012,Defense,5v5
"SEIDENBERG, DENNIS",Boston,848:01:00,4,6,2,10,63,92,150,6.35,0.283,0.424,0.141,0.71,4.46,6.509,10.613,10.8,16.2,27,2012,Defense,5v5
"SEABROOK, BRENT",Chicago,766:19:00,4,5,2,9,39,55,96,10.26,0.313,0.392,0.157,0.7,3.05,4.306,7.516,12.1,15.2,27.3,2012,Defense,5v5
"SOURAY, SHELDON",Anaheim,687:24:00,4,4,1,8,53,64,106,7.55,0.349,0.349,0.087,0.7,4.63,5.586,9.252,11.4,11.4,22.9,2012,Defense,5v5
"BIEKSA, KEVIN",Vancouver,602:40:00,2,5,1,7,56,82,121,3.57,0.199,0.498,0.1,0.7,5.58,8.164,12.046,7.1,17.9,25,2012,Defense,5v5
"HAINSEY, RON",Winnipeg,867:40:00,0,10,5,10,44,63,101,0,0,0.692,0.346,0.69,3.04,4.356,6.984,0,30.3,30.3,2012,Defense,5v5
"BERGERON, MARC-ANDRE",Carolina,260:26:00,1,2,1,3,29,43,66,3.45,0.23,0.461,0.23,0.69,6.68,9.907,15.205,12.5,25,37.5,2012,Defense,5v5
"DALEY, TREVOR",Dallas,695:34:00,2,6,2,8,39,65,104,5.13,0.172,0.518,0.172,0.69,3.36,5.607,8.971,6.2,18.8,25,2012,Defense,5v5
"POSTMA, PAUL",Winnipeg,436:17:00,2,3,2,5,23,45,68,8.7,0.275,0.413,0.275,0.69,3.16,6.189,9.352,14.3,21.4,35.7,2012,Defense,5v5
"FERENCE, ANDREW",Boston,785:57:00,3,6,4,9,55,88,141,5.45,0.229,0.458,0.305,0.69,4.2,6.718,10.764,10,20,30,2012,Defense,5v5
"HJALMARSSON, NIKLAS",Chicago,786:44:00,2,7,3,9,40,58,90,5,0.152,0.534,0.229,0.69,3.05,4.423,6.864,5.4,18.9,24.3,2012,Defense,5v5
"ODUYA, JOHNNY",Chicago,789:37:00,3,6,1,9,44,67,106,6.82,0.228,0.456,0.076,0.68,3.34,5.091,8.055,8.8,17.6,26.5,2012,Defense,5v5
"DESPRES, SIMON",Pittsburgh,443:47:00,2,3,1,5,26,33,51,7.69,0.27,0.406,0.135,0.68,3.52,4.462,6.895,10,15,25,2012,Defense,5v5
"ENGELLAND, DERYK",Pittsburgh,533:38:00,0,6,2,6,29,37,55,0,0,0.675,0.225,0.67,3.26,4.16,6.184,0,26.1,26.1,2012,Defense,5v5
"MCBAIN, JAMIE",Carolina,626:06:00,1,6,3,7,39,53,86,2.56,0.096,0.575,0.287,0.67,3.74,5.079,8.242,3.4,20.7,24.1,2012,Defense,5v5
"PYSYK, MARK",Buffalo,268:21:00,0,3,2,3,17,25,34,0,0,0.671,0.447,0.67,3.8,5.59,7.602,0,60,60,2012,Defense,5v5
"ROME, AARON",Dallas,361:06:00,0,4,2,4,12,17,36,0,0,0.665,0.332,0.66,1.99,2.825,5.982,0,30.8,30.8,2012,Defense,5v5
